Series Name,Series Code,Country Name,Country Code,2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,Indonesia,IDN,93.7562713623047,95.0540237426758,95.6592407226563,95.595703125,94.2734375,92.5608978271484,96.6458129882813,96.6925964355469,98.5490875244141,100.589088439941,..,103.098258972168,101.145629882813,103.451530456543,..,..,100.82592010498,102.334838867188,..,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,"Iran, Islamic Rep.",IRN,95.9611892700195,97.4655990600586,94.3632278442383,104.55623626709,106.152549743652,96.4134216308594,92.1693420410156,94.4253463745117,98.1430587768555,99.4525299072266,98.7884063720703,97.207389831543,..,..,98.3014984130859,100.264381408691,99.4387893676758,..,..,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,Iraq,IRQ,..,..,..,79.6164474487305,..,..,66.9970703125,..,..,..,..,..,..,..,..,..,..,..,..,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,Ireland,IRL,94.7130737304688,94.9661331176758,94.8736190795898,95.5203628540039,94.9569473266602,..,..,..,..,..,..,..,97.8153762817383,99.8377304077148,98.7077789306641,99.6918792724609,98.2880630493164,97.3283386230469,..,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,Isle of Man,IMN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,Israel,ISR,..,105.721870422363,105.793449401855,109.427391052246,105.378997802734,103.948249816895,104.747352600098,101.455642700195,104.58455657959,102.827079772949,102.118881225586,107.08470916748,102.85440826416,103.638198852539,110.057029724121,103.578750610352,105.557968139648,102.439750671387,..,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,Italy,ITA,104.91227722168,103.361877441406,103.708808898926,102.13256072998,100.305557250977,100.41951751709,102.361068725586,105.732368469238,103.603187561035,104.20580291748,105.363861083984,101.416191101074,100.359329223633,100.112739562988,99.8095474243164,97.7497100830078,98.8169784545898,97.6467208862305,..,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,Jamaica,JAM,80.8503799438477,86.6744995117188,..,86.5980072021484,..,..,..,..,..,..,..,..,..,..,85.7668762207031,85.9205017089844,87.4840774536133,85.6191787719727,84.6160583496094,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,Japan,JPN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,Jordan,JOR,..,90.3847503662109,92.9463272094727,93.2207717895508,96.1614990234375,93.6727294921875,96.5677871704102,94.6901702880859,..,..,77.2493896484375,..,73.8299713134766,75.1638717651367,..,72.0658874511719,71.3376388549805,72.7005081176758,81.672721862793,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,Kazakhstan,KAZ,95.4787063598633,96.793342590332,98.0269012451172,104.864852905273,105.762001037598,101.848579406738,98.3567962646484,102.450790405273,104.113311767578,107.448791503906,114.140586853027,107.51927947998,109.317260742188,115.154388427734,114.272529602051,110.29857635498,109.656097412109,110.383903503418,106.377349853516,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,Kenya,KEN,..,..,..,86.3224182128906,86.942497253418,..,..,..,..,..,..,..,..,97.2009963989258,99.1434020996094,99.6787414550781,..,..,..,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,Kiribati,KIR,117.16520690918,111.305152893066,119.62703704834,123.066040039063,122.920516967773,113.212440490723,118.302276611328,106.25,..,..,..,..,..,113.180931091309,..,100.869567871094,..,..,..,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,"Korea, Dem. People’s Rep.",PRK,..,..,..,..,..,..,..,..,97.3324584960938,..,..,..,..,..,..,..,..,..,..,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,"Korea, Rep.",KOR,99.6530227661133,94.8135604858398,100.867851257324,99.6764678955078,97.8437118530273,99.1393203735352,101.092338562012,100.107696533203,101.623352050781,101.158668518066,102.978080749512,109.699768066406,103.185897827148,96.1553192138672,101.410797119141,98.0155715942383,91.3551177978516,95.3767700195313,..,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,Kosovo,XKX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,Kuwait,KWT,87.3130264282227,93.3980331420898,98.4588012695313,100.6279296875,111.690589904785,..,106.42440032959,..,..,97.4594573974609,98.9949264526367,97.8835067749023,100,..,..,100.579002380371,95.3718872070313,91.8194122314453,84.5925598144531,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,Kyrgyz Republic,KGZ,93.5574798583984,93.7224884033203,90.6582870483398,92.8618316650391,97.6249923706055,101.513977050781,97.0872421264648,95.515022277832,98.0108108520508,97.0592269897461,95.3279418945313,95.7469787597656,99.3465118408203,102.272659301758,108.20036315918,101.785873413086,101.556869506836,104.516288757324,108.615371704102,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,Lao PDR,LAO,67.5449523925781,67.9886703491211,67.4763336181641,67.8299179077148,70.1623992919922,73.9461517333984,76.4517211914063,78.7592391967773,81.7617874145508,85.6751403808594,91.3717727661133,95.0304794311523,99.3238372802734,100.785926818848,101.011421203613,99.7322692871094,101.396873474121,97.8900375366211,92.168327331543,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,Latvia,LVA,100.466987609863,99.5671768188477,101.008308410645,104.956962585449,102.003349304199,102.693878173828,101.664962768555,102.378616333008,101.090270996094,102.192756652832,99.7660064697266,98.5328674316406,99.4163284301758,100.357841491699,100.010948181152,98.0600967407227,99.3118133544922,98.3991394042969,..,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,Lebanon,LBN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,Lesotho,LSO,59.6558113098145,62.1577987670898,65.5700607299805,69.2990417480469,65.7982864379883,85.5823135375977,82.5888366699219,81.5298919677734,83.2107162475586,86.9931411743164,85.5706481933594,83.2772827148438,82.9818496704102,82.2304916381836,81.7555465698242,85.6288528442383,..,..,..,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,Liberia,LBR,..,..,..,..,..,66.6262588500977,..,62.9172210693359,62.0882301330566,..,66.8497772216797,..,..,60.0097312927246,..,..,60.595401763916,..,..,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,Libya,LBY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,Liechtenstein,LIE,..,..,90.3890228271484,109.020622253418,106.310676574707,101.781173706055,102.869758605957,103.649642944336,94.5945892333984,111.053977966309,100.742568969727,102.238807678223,..,92.2480621337891,105.747131347656,100.251892089844,90.4392776489258,107.32984161377,..,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,Lithuania,LTU,102.720626831055,102.567527770996,101.366767883301,103.257659912109,102.04354095459,102.381988525391,104.214706420898,98.4268264770508,99.0762710571289,99.3639831542969,99.0966567993164,101.103492736816,101.388000488281,100.75016784668,100.735023498535,101.889976501465,102.001159667969,104.285598754883,..,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,Luxembourg,LUX,..,..,..,..,..,..,..,..,..,84.284553527832,84.3689270019531,85.8498229980469,82.2339935302734,79.6751937866211,79.150520324707,79.0754318237305,80.2871398925781,79.6460189819336,..,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,"Macao SAR, China",MAC,97.6539916992188,96.7207107543945,93.0807495117188,96.5300903320313,89.4145965576172,94.6059799194336,92.8645935058594,92.9321899414063,90.9976119995117,92.4898986816406,93.0426177978516,94.0887832641602,90.119758605957,93.2697067260742,93.864372253418,98.218620300293,100.951431274414,101.08056640625,103.83422088623,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,Madagascar,MDG,36.1973190307617,36.2574195861816,40.0912208557129,45.9776496887207,58.2887802124023,57.0794792175293,61.223258972168,67.4319534301758,73.9452819824219,70.3752136230469,70.6973266601563,69.1286315917969,67.9618911743164,68.1986999511719,68.6542129516602,67.5784301757813,..,65.4687728881836,63.2768211364746,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,Malawi,MWI,65.0736694335938,68.6254806518555,..,60.5839881896973,60.3760681152344,59.8608016967773,60.640869140625,65.31298828125,66.7692565917969,69.206672668457,71.6099014282227,74.800178527832,80.044189453125,80.002067565918,..,..,..,..,80.3485870361328,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,Malaysia,MYS,..,92.8345794677734,93.5688018798828,98.2388610839844,103.809722900391,99.9033279418945,97.9013290405273,98.8988723754883,99.5506210327148,97.2593231201172,99.9824523925781,106.728370666504,102.855766296387,102.299850463867,101.759986877441,100.008819580078,99.4916000366211,..,..,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,Maldives,MDV,..,..,..,..,134.542510986328,126.087516784668,..,112.176429748535,120,..,..,..,..,..,103.69100189209,106.958061218262,97.3554611206055,93.1741180419922,91.6666717529297,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,Mali,MLI,35.1237983703613,36.0254783630371,39.0584907531738,40.8593215942383,42.2630996704102,47.3168907165527,50.2981300354004,52.9271812438965,54.473518371582,57.5708312988281,58.2711486816406,54.5511283874512,54.2520294189453,53.2056884765625,50.9262809753418,51.0461807250977,49.6143913269043,..,..,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,Malta,MLT,105.854553222656,106.080093383789,103.442527770996,99.9626922607422,96.1218338012695,100.019348144531,97.9371109008789,101.287376403809,95.1261596679688,99.7979278564453,101.193542480469,94.6376800537109,97.9825668334961,102.67993927002,100.205711364746,101.805236816406,101.934188842773,103.57763671875,..,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,Marshall Islands,MHL,..,108.760681152344,96.8847427368164,..,103.113548278809,106.599449157715,103.989593505859,99.5045394897461,94.7451019287109,..,86.8665237426758,..,..,..,..,70.8545913696289,..,..,77.2962493896484,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,Mauritania,MRT,44.7618103027344,42.7883911132813,..,..,43.4697799682617,44.6314697265625,56.3451385498047,..,69.2195129394531,..,..,70.4361419677734,72.6233062744141,69.6805877685547,70.3925933837891,..,69.7143096923828,76.056022644043,72.9097290039063,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,Mauritius,MUS,101.889556884766,98.3379974365234,99.1680526733398,96.0367431640625,97.4879302978516,95.0087432861328,97.421257019043,97.0625991821289,94.7941513061523,99.2686080932617,98.4284515380859,95.622673034668,97.3406219482422,96.9148330688477,100.480560302734,101.068656921387,98.200080871582,100.79118347168,98.5137329101563,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,Mexico,MEX,97.4339981079102,99.046630859375,98.9336624145508,100.295028686523,100.573638916016,100.888198852539,101.960693359375,101.29035949707,99.8245162963867,100.239387512207,100.197532653809,106.011009216309,109.42504119873,110.508842468262,104.909820556641,103.969390869141,104.097839355469,102.255889892578,..,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,"Micronesia, Fed. Sts.",FSM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,91.0562210083008,..,..,88.4534301757813,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,Moldova,MDA,97.2611465454102,97.1417007446289,95.3808975219727,96.2239379882813,99.4899520874023,98.0302581787109,92.9134674072266,91.3765487670898,92.8158416748047,91.9796981811523,91.0996322631836,89.6388473510742,93.039436340332,91.9693908691406,90.9086074829102,89.7820205688477,89.905647277832,89.3800811767578,88.0238265991211,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,Monaco,MCO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,Mongolia,MNG,91.966911315918,99.3582000732422,100.970039367676,97.7945098876953,96.1628189086914,..,..,..,..,..,..,..,..,..,98.1288681030273,92.9931182861328,91.507438659668,101.779647827148,..,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,Montenegro,MNE,..,..,..,..,..,..,..,..,..,..,75.984992980957,99.5978927612305,..,..,94.3193435668945,90.3907318115234,90.2608871459961,94.4780578613281,97.4071731567383,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,Morocco,MAR,60.2166481018066,62.4766006469727,66.7803497314453,74.2416381835938,78.7919311523438,82.5032730102539,83.0348663330078,81.705680847168,81.3408889770508,85.3266525268555,89.361572265625,98.0196304321289,96.0231018066406,96.3081588745117,96.2577133178711,95.0420379638672,92.9295272827148,93.5974578857422,97.1357269287109,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,Mozambique,MOZ,19.3693809509277,22.7703094482422,..,29.8489608764648,41.8289184570313,41.263801574707,45.4418983459473,58.1326293945313,55.2690582275391,58.9948501586914,54.8782501220703,52.044059753418,49.5456314086914,48.8089981079102,48.9531784057617,..,47.1429100036621,51.9876403808594,54.7286911010742,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,Myanmar,MMR,75.7119293212891,76.6538314819336,78.8134994506836,80.666259765625,..,84.8134002685547,84.8533020019531,85.6521530151367,84.5676879882813,84.923469543457,..,..,..,..,..,..,..,95.3996124267578,..,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,Namibia,NAM,92.7483291625977,92.2425765991211,93.5101928710938,86.7206726074219,87.6980361938477,85.1093521118164,..,81.6979827880859,87.6525726318359,84.5162811279297,..,90.4427032470703,93.0200424194336,..,..,..,..,94.0862197875977,..,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,Nauru,NRU,101.339286804199,..,..,..,..,..,97.7168884277344,..,..,..,..,97.6076583862305,..,118.446601867676,..,131.018524169922,..,..,116.877639770508,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,Nepal,NPL,66.5065002441406,71.5650634765625,72.6272811889648,72.8231735229492,76.1554794311523,77.0102081298828,..,77.778938293457,..,..,..,104.314056396484,105.544761657715,109.198463439941,111.830810546875,116.802192687988,121.722267150879,..,120.447341918945,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,Netherlands,NLD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,New Caledonia,NCL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,New Zealand,NZL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,Nicaragua,NIC,66.8887634277344,74.6869964599609,74.4897994995117,75.5140228271484,79.2375106811523,79.8011093139648,80.6565399169922,80.1525268554688,..,84.875862121582,..,..,..,..,..,..,..,..,..,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,Niger,NER,19.4004402160645,21.111499786377,20.4672698974609,26.6195106506348,29.3977508544922,32.2007598876953,38.8818588256836,37.4085502624512,39.6554412841797,39.6868209838867,44.3625907897949,47.7938117980957,47.719310760498,57.6081390380859,..,71.6269378662109,..,..,62.2621383666992,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,Nigeria,NGA,..,..,..,79.9875411987305,83.1317825317383,91.1350326538086,80.9942016601563,69.8160400390625,73.8031997680664,73.7924880981445,..,..,..,..,..,..,..,..,..,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,North Macedonia,MKD,94.8504028320313,96.1639785766602,92.6518478393555,91.7814331054688,93.1882095336914,91.7108535766602,91.5906982421875,91.7632217407227,91.7071533203125,..,..,..,89.7298202514648,90.130241394043,91.2855682373047,..,91.1078186035156,93.4167327880859,..,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,Norway,NOR,101.547508239746,102.712356567383,103.505332946777,102.603240966797,100.057792663574,97.5762329101563,97.8119964599609,99.1596908569336,101.261421203613,99.360221862793,97.6690216064453,99.7610626220703,101.044921875,98.2579879760742,97.9696731567383,100.855430603027,101.035018920898,99.123908996582,..,..
